"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Chest Press (Machine)",,"",1,"normal",37.5,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Chest Press (Machine)",,"",2,"normal",37.5,9,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",18.75,10,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",18.75,10,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Seated Shoulder Press (Machine)",,"",2,"normal",18.75,6,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Decline Bench Press (Machine)",,"",0,"normal",17.5,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Decline Bench Press (Machine)",,"",1,"normal",17.5,9,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Decline Bench Press (Machine)",,"",2,"normal",17.5,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Triceps Rope Pushdown",,"",0,"normal",18.75,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Triceps Rope Pushdown",,"",1,"normal",18.75,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Triceps Rope Pushdown",,"",2,"normal",18.75,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Seated Bicep Curl",,"",0,"normal",10,12,,,8.5
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Seated Bicep Curl",,"",1,"normal",10,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 2, 2026, 2:47 PM","Mar 2, 2026, 3:50 PM","","Seated Bicep Curl",,"",2,"normal",10,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Lat Pulldown (Machine)",,"",0,"normal",48.75,8,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Lat Pulldown (Machine)",,"",1,"normal",48.75,8,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Lat Pulldown (Machine)",,"",2,"normal",48.75,8,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Lat Pulldown (Machine)",,"",3,"normal",48.75,6,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",22.5,12,,,6
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",30,12,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",30,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",30,9,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Rear Delt Reverse Fly (Machine)",,"",4,"normal",30,6,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",35,11,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",35,6,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Iso-Lateral Row (Machine)",,"",2,"normal",35,4,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Iso-Lateral Row (Machine)",,"",3,"normal",30,8,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Iso-Lateral Row (Machine)",,"",4,"normal",30,8,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Seated Bicep Curl",,"",0,"normal",8,10,,,
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,8,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 25, 2026, 4:07 PM","Feb 25, 2026, 4:54 PM","","Bicep Curl (Barbell)",,"",2,"normal",20,9,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Chest Fly (Machine)",,"",0,"normal",48.75,8,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Chest Fly (Machine)",,"",1,"normal",48.75,6,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Chest Fly (Machine)",,"",2,"normal",48.75,3,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Chest Fly (Machine)",,"",3,"normal",45,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Chest Press (Machine)",,"Seat: 3",0,"normal",15,20,,,6
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Chest Press (Machine)",,"Seat: 3",1,"normal",37.5,12,,,8
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Chest Press (Machine)",,"Seat: 3",2,"normal",37.5,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Chest Press (Machine)",,"Seat: 3",3,"normal",37.5,9,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",18.75,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",18.75,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Seated Shoulder Press (Machine)",,"",2,"normal",18.75,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Decline Bench Press (Machine)",,"",0,"normal",17.5,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Decline Bench Press (Machine)",,"",1,"normal",17.5,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Decline Bench Press (Machine)",,"",2,"normal",17.5,6,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,10,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,10,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 23, 2026, 4:00 PM","Feb 23, 2026, 4:51 PM","","Bicep Curl (Barbell)",,"",2,"normal",20,8,,,10
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Leg Press Horizontal (Machine)",,"Seat: 4",0,"normal",22.5,15,,,6
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Leg Press Horizontal (Machine)",,"Seat: 4",1,"normal",60,8,,,9
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Leg Press Horizontal (Machine)",,"Seat: 4",2,"normal",60,8,,,9.5
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Leg Press Horizontal (Machine)",,"Seat: 4",3,"normal",60,8,,,9.5
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Leg Extension (Machine)",,"",0,"normal",48.75,12,,,9
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Leg Extension (Machine)",,"",1,"normal",48.75,12,,,9.5
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Leg Extension (Machine)",,"",2,"normal",48.75,12,,,10
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Lying Leg Curl (Machine)",,"",0,"normal",33.75,10,,,9
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Lying Leg Curl (Machine)",,"",1,"normal",33.75,8,,,9.5
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Lying Leg Curl (Machine)",,"",2,"normal",33.75,6,,,10
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Hip Abduction (Machine)",,"",0,"normal",41.25,12,,,9
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Hip Abduction (Machine)",,"",1,"normal",41.25,12,,,9.5
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Hip Abduction (Machine)",,"",2,"normal",41.25,12,,,10
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Hip Adduction (Machine)",,"",0,"normal",37.5,12,,,9
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Hip Adduction (Machine)",,"",1,"normal",37.5,12,,,9.5
"Legs","Feb 19, 2026, 12:01 PM","Feb 19, 2026, 12:48 PM","","Hip Adduction (Machine)",,"",2,"normal",37.5,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Lat Pulldown (Machine)",,"",0,"normal",15,20,,,6
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Lat Pulldown (Machine)",,"",1,"normal",45,12,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Lat Pulldown (Machine)",,"",2,"normal",45,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Lat Pulldown (Machine)",,"",3,"normal",45,12,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,12,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",30,8,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",30,6,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Iso-Lateral Row (Machine)",,"Fix Posture",0,"normal",35,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Iso-Lateral Row (Machine)",,"Fix Posture",1,"normal",35,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Iso-Lateral Row (Machine)",,"Fix Posture",2,"normal",35,8,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Seated Bicep Curl",,"",0,"normal",10,8,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Seated Bicep Curl",,"",1,"normal",10,8,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Seated Bicep Curl",,"",2,"normal",8,10,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Treadmill",,"",0,"normal",,,0.58,600,
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Triceps Rope Pushdown",,"",0,"normal",18.75,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Triceps Rope Pushdown",,"",1,"normal",18.75,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Triceps Rope Pushdown",,"",2,"normal",18.75,7,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Decline Crunch",,"",0,"normal",,20,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 18, 2026, 12:43 PM","Feb 18, 2026, 1:50 PM","","Decline Crunch",,"",1,"normal",,15,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Chest Fly (Machine)",,"",0,"normal",15,20,,,6
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Chest Fly (Machine)",,"",1,"normal",48.75,10,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Chest Fly (Machine)",,"",2,"normal",48.75,10,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Chest Fly (Machine)",,"",3,"normal",48.75,6,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Chest Press (Machine)",,"",0,"normal",41.25,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Chest Press (Machine)",,"",1,"normal",37.5,8,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Chest Press (Machine)",,"",2,"normal",37.5,7,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Chest Press (Machine)",,"",3,"normal",37.5,5,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Decline Bench Press (Machine)",,"",0,"normal",17.5,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Decline Bench Press (Machine)",,"",1,"normal",17.5,6,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Decline Bench Press (Machine)",,"",2,"normal",17.5,6,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,10,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,10,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 16, 2026, 11:48 AM","Feb 16, 2026, 12:33 PM","","Bicep Curl (Barbell)",,"",2,"normal",20,8,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Lat Pulldown (Machine)",,"",0,"normal",48.75,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Lat Pulldown (Machine)",,"",1,"normal",48.75,8,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Lat Pulldown (Machine)",,"",2,"normal",48.75,8,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",15,15,,,6
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",33.75,12,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",33.75,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",33.75,11,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Triceps Rope Pushdown",,"",0,"normal",21.25,8,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Triceps Rope Pushdown",,"",1,"normal",21.25,9,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Triceps Rope Pushdown",,"",2,"normal",21.25,8,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Iso-Lateral Row (Machine)",,"",0,"normal",35,10,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Iso-Lateral Row (Machine)",,"",1,"normal",35,10,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 31, 2025, 10:39 AM","Dec 31, 2025, 11:19 AM","","Iso-Lateral Row (Machine)",,"",2,"normal",35,10,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Chest Fly (Machine)",,"",0,"normal",48.75,8,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Chest Fly (Machine)",,"",1,"normal",48.75,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Chest Fly (Machine)",,"",2,"normal",48.75,5,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Chest Fly (Machine)",,"",3,"normal",45,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Chest Press (Machine)",,"",0,"normal",15,25,,,6
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Chest Press (Machine)",,"",1,"normal",41.25,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Chest Press (Machine)",,"",2,"normal",41.25,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Chest Press (Machine)",,"",3,"normal",41.25,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Seated Shoulder Press (Machine)",,"",0,"normal",18.75,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Seated Shoulder Press (Machine)",,"",1,"normal",18.75,9,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Seated Shoulder Press (Machine)",,"",2,"normal",18.75,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Bicep Curl (Barbell)",,"",0,"normal",20,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Bicep Curl (Barbell)",,"",1,"normal",20,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Bicep Curl (Barbell)",,"",2,"normal",20,12,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Decline Crunch",,"",0,"normal",,12,,,8.5
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Decline Crunch",,"",1,"normal",,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 30, 2025, 10:31 AM","Dec 30, 2025, 11:20 AM","","Decline Crunch",,"",2,"normal",,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Lat Pulldown (Machine)",,"",0,"normal",18.75,20,,,6
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Lat Pulldown (Machine)",,"",1,"normal",48.75,12,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Lat Pulldown (Machine)",,"",2,"normal",48.75,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Lat Pulldown (Machine)",,"",3,"normal",48.75,12,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",33.75,11,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",33.75,8,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",33.75,8,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Triceps Rope Pushdown",,"",0,"normal",18.75,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Triceps Rope Pushdown",,"",1,"normal",21.25,8,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Triceps Rope Pushdown",,"",2,"normal",21.25,8,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",35,10,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",35,10,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Iso-Lateral Row (Machine)",,"",2,"normal",35,10,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Dec 15, 2025, 12:25 PM","Dec 15, 2025, 1:20 PM","","Bicep Curl (Barbell)",,"",2,"normal",20,12,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 12, 2025, 11:29 AM","Dec 12, 2025, 12:32 PM","First workout after bad virus","Chest Fly (Machine)",,"",0,"normal",22.5,15,,,6
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 12, 2025, 11:29 AM","Dec 12, 2025, 12:32 PM","First workout after bad virus","Chest Fly (Machine)",,"",1,"normal",45,12,,,8.5
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 12, 2025, 11:29 AM","Dec 12, 2025, 12:32 PM","First workout after bad virus","Chest Fly (Machine)",,"",2,"normal",45,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Dec 12, 2025, 11:29 AM","Dec 12, 2025, 12:32 PM","First workout after bad virus","Chest Fly (Machine)",,"",3,"normal",45,12,,,10
